length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
50,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,3,5,3,6,6,6,4.714285714,5.5,4.4,0,0,0,0,0,2,0,0.059259259,0,0.014814815,0,0,0,0,0,0,0,0,1,1,0
113,15,0,2,3,0,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.053097345,0,0,0,0,0,0,2,0,0,0,0,1,0,13,2,1,4,1,19,6,19,6.846153846,5,7.181818182,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
60,21,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,6,4,2,3,2,10,10,9,6.5,6.5,6.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,25,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,5,17,17,5,8.333333333,10,5,0,0,0,0,0,4,0,0.931034483,0,0,0,0,0,0,0,0,0,0,1,1,1
39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,11,11,0,14,14,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,0,0.142857143,0,0.285714286,0,0,0,0,0,0,0,0,1,0,0
36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.027777778,0.034482759,0,0,0,0,0,2,0,0,1,0,1,0,2,2,8,8,0,16,16,0,12,12,0,0,1,0,0,0,0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
49,10,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,1,3,6,3,9,6,9,5.5,6,5.4,2,0,0,0,0,1,0,0.684210526,0,0.01754386,0,0,0,0,0,0,0,0,1,1,1
45,11,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,2,6,2,7,6,7,4.666666667,6,4.4,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,1,0
63,21,0,2,1,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,2,2,7,2,9,9,6,4.2,8,3.25,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,1,0
31,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,12,3,12,12,3,7.5,12,3,0,0,0,0,0,1,0,0.083333333,0,0.041666667,0,0,0,0,0,0,0,0,1,1,0
26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,8,8,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,15,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,1,12,1,12,12,5,5.2,12,3.5,1,0,0,0,1,0,0,0.352941176,0,0,0,0,0,0,0,0,0,0,1,0,1
80,72,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,5,5,0,43,43,0,16.25,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,6,0,0.081081081,0,0.054054054,0,0,0,0,0,0,0,0,1,1,0
39,22,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,3,14,14,4,6,8.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
63,11,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,2,0,9,1,2,7,2,8,7,8,4.888888889,7,4.625,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
58,25,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,7,4,3,3,4,9,8,9,5.857142857,6.333333333,5.5,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0
42,18,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,5,0,3,3,7,7,5,7,5.2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,43,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.076923077,0.11627907,0,0,0,0,0,2,0,0,0,0,1,0,3,3,13,18,13,20,20,13,17,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
61,27,0,3,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.131147541,0,0,0,0,0,0,3,0,0,1,0,0,0,8,0,2,8,2,14,14,4,5.25,11,3.333333333,0,1,0,0,0,3,0,0.7,0,0.666666667,0,0,0,0,0,0,0,0,1,1,1
109,20,1,3,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.19266055,0,0,0,0,0,0,3,1,0,0,0,0,0,10,1,2,14,2,32,14,32,8.7,14,8.111111111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
404,11,1,2,1,0,2,0,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.121287129,0,0,0,0,0,0,2,1,1,0,0,0,0,11,6,3,7,3,301,7,301,34.72727273,7,37.5,7,0,0,0,0,0,0,0.125,0,0.875,0,0,0,0,0,0,0,0,1,0,1
23,16,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,1,1,0
99,25,0,2,2,0,1,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,0,0,2,1,0,1,0,1,0,10,2,1,2,1,36,10,36,7.6,6.333333333,8.142857143,1,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,1,0,1
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,15,15,0,9,9,0,0,0,0,0,0,1,0,0.060606061,0,0.03030303,1,0,0,0,0,0,0,0,1,0,0
86,17,0,4,5,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,12,0,2,3,2,13,3,13,4.833333333,3,5.444444444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
61,21,0,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,3,3,3,13,13,8,5.375,8,4.5,0,0,0,0,0,0,0,0.333333333,0,0.055555556,0,0,0,0,0,0,0,0,1,0,0
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,16,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3,12,3,12,12,3,7.5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
49,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,16,17,17,16,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,4,0,10,10,0,7,7,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,1,0,0
75,14,1,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0.253333333,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,5,10,5,32,10,32,14.75,10,16.33333333,0,0,0,0,0,0,0,0.555555556,0,0.222222222,1,0,0,0,0,0,0,0,1,0,1
42,33,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,20,20,0,14,14,0,0,1,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,1,1,1
72,31,0,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,1,1,24,1,24,24,7,6.25,24,3.714285714,2,0,0,0,0,1,0,0.25,0,0.75,0,0,0,0,0,0,0,0,1,1,1
39,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,4,10,10,7,6,6.5,5.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0
135,21,1,2,1,0,1,0,0,3,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.207407407,0,0,0,0,0,0,2,1,0,1,0,2,0,9,8,3,3,3,43,13,43,12.66666667,8,14,2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,1,1
49,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,7,14,14,11,8.75,8.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,13,13,0,13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
20,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,0,0.183673469,0,0.163265306,0,0,0,0,0,0,0,0,0,0,0
41,24,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.097560976,0,0,0,0,0,0,2,0,0,0,0,0,0,4,5,2,3,2,16,16,4,6.25,9.5,3,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,3,0,0.136363636,0,0,0,0,0,0,0,0,0,0,1,0,0
39,24,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,6,16,16,6,8.333333333,9.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
84,32,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,4,3,3,5,9,9,8,6.4,6.25,6.5,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,1,0
158,39,0,2,2,0,1,1,0,2,2,0,0,7,0,4,0,1,0,0,0,1,0,0,1,0.056962025,0,0,0,1,0,0,2,1,0,1,0,2,0,16,4,1,2,1,26,21,26,8.125,11,7.461538462,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,1,0,1
41,13,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.048780488,0.153846154,0,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,5,6,5,6,5,4,5.666666667,0,0,0,0,0,0,0,0.042016807,0,0,0,0,0,0,0,0,0,0,1,1,0
49,21,0,1,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,2,2,2,14,14,7,5.333333333,8,4,0,0,0,0,0,2,0,0.114285714,0,0.028571429,0,0,0,0,0,0,0,0,1,1,1
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,1,1,0
45,37,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,24,24,0,16,16,0,0,1,0,0,0,3,0,0.2,0,0,1,0,0,0,0,0,0,0,1,1,0
85,18,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.435294118,0,0,0,0,0,0,3,0,1,0,0,0,0,6,4,3,3,3,50,5,50,11.66666667,4.333333333,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
63,38,0,5,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,10,3,1,1,2,7,7,7,4.3,4.833333333,3.5,2,0,0,0,0,1,0,0.176470588,0,0,0,0,0,0,0,0,0,0,1,1,1
153,12,1,5,0,0,2,6,0,9,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.248366013,0,0,0,0,0,0,3,0,0,0,0,0,0,24,3,1,8,1,17,8,17,4.875,8,4.739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
60,17,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.033333333,0,0,0,0,0,0,2,1,0,1,0,1,0,9,3,1,3,1,12,9,12,4.444444444,6,4,0,1,0,0,0,0,0,0.20754717,0,0.226415094,0,0,0,0,0,0,0,0,0,0,0
41,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.024390244,0.04,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,9,3,11,11,4,6.75,10,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26,18,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,15,0,15,15,0,15,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
43,17,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,2,3,2,7,7,7,5.2,5,5.333333333,0,0,0,0,0,1,0,0.440677966,0,0.152542373,0,0,0,0,0,0,0,0,0,0,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,3,3,0,13,13,0,8,8,0,0,0,0,0,0,1,0,0.333333333,0,0.166666667,0,0,0,0,0,0,0,0,1,1,1
142,25,0,5,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,0,0,0.126760563,0,0,0,0,0,0,3,0,0,1,0,0,0,9,6,1,1,4,67,8,67,13.44444444,4.5,20.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
48,16,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,4,3,3,3,8,8,8,5.333333333,5.5,5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,3,3,3,11,11,10,11,8,6.5,11,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1,1,1
33,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,2,2,10,10,8,10,6.666666667,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
61,30,0,3,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.131147541,0,0,0,0,0,0,3,0,0,1,0,0,0,7,2,2,8,2,17,17,7,6.285714286,12.5,3.8,0,1,0,0,0,3,0,0.46875,0,0.015625,1,0,0,0,0,0,0,0,1,1,1
28,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,1,1,0
32,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,4,4,4,5,5,4,4.25,4.5,4,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,3,0,0,0,0.028571429,1,0,0,0,0,0,0,0,0,1,0
48,17,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,6,3,3,3,3,9,9,7,5.166666667,6,4.75,0,0,0,0,0,1,0,0.043478261,0,0,0,0,0,0,0,0,0,0,1,0,0
119,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.159663866,0,0,0,0,1,0,3,0,0,0,0,1,0,12,5,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
62,10,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.322580645,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,5,6,5,32,6,32,12,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
61,12,1,4,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.147540984,0.75,0,0,1,1,1,3,0,0,0,0,0,0,13,2,2,2,2,16,3,16,4.153846154,2.25,5,1,0,0,0,0,0,0,0.428571429,0,0.380952381,1,0,0,0,0,0,0,0,1,1,1
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,16,0,2,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,11,5,3,3,3,9,8,9,5.272727273,5.5,5.222222222,0,0,0,0,0,1,0,0.235294118,0,0.117647059,0,0,0,0,0,0,0,0,1,0,0
45,17,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,3,9,9,4,4.5,6,3.75,0,0,0,0,0,1,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0
43,15,0,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.046511628,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,1,3,1,9,7,9,4.333333333,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.09375,0.15,0,0,0,0,0,2,0,0,0,0,1,0,3,3,2,3,2,12,12,2,5.666666667,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,6,0,7,7,0,6.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,28,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,0,10,10,0,5.25,5.25,0,0,0,0,0,0,0,0,0.583333333,0,0.333333333,0,0,0,0,0,0,0,0,1,0,0
46,18,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,3,6,3,7,7,5,4.666666667,6.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
40,19,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,4,11,11,8,6.5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,22,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,5,5,5,13,6,13,7,5.666666667,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
40,14,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.025,0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,2,3,2,7,6,7,4,4.5,3.75,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,1,0,0
59,20,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,4,3,3,3,12,12,10,7.166666667,7.5,7,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,1,0,0
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0
26,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,7,7,7,7,7,7,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,1,0,0,0,0.125,0,0,0,0,0,0,0,0,0,1,0
56,20,0,3,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,1,3,1,12,12,4,4.111111111,7.5,3.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
31,22,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,18,18,0,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
47,17,0,1,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.085106383,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,13,2,13,13,10,7.75,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,12,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,9,2,9,9,9,6.6,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
