nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.352941176,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.6,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.083333333,0,0.083333333,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.1,0,0.4,0,0,0,0,0,0,0,0,1,1,1
5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,1,1,0
9,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0
2,0,0.583333333,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.490196078,0,0.37254902,0,0,0,0,0,0,0,0,0,0,0
0,0,0.25,0,0.0,0,0,0,0,0,0,1,0,0,0,0
2,0,0.333333333,0,0.133333333,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.8,0,0.1,0,0,0,0,0,0,0,0,1,1,0
0,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,1,1,1
31,0,0.064655172,0,0.025862069,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,1,1,0
8,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.666666667,0,0.111111111,0,0,0,0,0,0,0,0,1,1,0
0,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.2,0,0.0,1,0,0,0,1,0,0,0,0,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.517948718,0,0.271794872,0,0,0,0,0,0,0,0,0,1,0
2,0,0.041666667,0,0.041666667,1,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.166666667,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.166666667,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.428571429,0,0.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.25,1,0,0,0,0,0,0,0,1,0,0
0,0,0.380952381,0,0.19047619,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.142857143,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.533333333,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
71,0,0.014409222,0,0.005763689,0,0,0,0,0,0,0,0,1,1,1
2,0,0.238095238,0,0.047619048,1,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.363636364,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.625,0,0.25,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
4,0,0.0,0,0.04,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.25,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.08,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.711111111,0,0.022222222,0,0,0,0,0,0,0,0,1,1,0
0,0,0.75,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.375,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0.675,0,0.1625,0,0,0,0,0,0,0,0,0,1,0
0,0,0.125,0,0.166666667,0,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.05,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.125,0,0.166666667,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.083333333,0,0,0,0,0,0,0,1,1,0,0
0,0,0.222222222,0,0.111111111,0,0,0,0,0,0,0,0,1,1,0
3,0,0.136363636,0,0.045454545,1,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.090909091,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.428571429,0,0.142857143,0,0,0,0,0,0,0,0,1,1,0
2,0,0.05,0,0.025,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
3,0,0.21875,0,0.03125,0,0,0,0,0,0,0,0,1,0,1
3,0,0.538461538,0,0.0,1,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.583333333,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.1,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.026315789,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.072463768,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.462264151,0,0.113207547,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.2,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,1,0,0
24,0,0.011299435,0,0.02259887,0,0,0,0,0,0,0,0,1,1,0
1,0,0.333333333,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.132653061,0,0.469387755,0,0,0,0,0,0,0,0,1,1,0
0,0,0.357142857,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.117647059,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.25,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.363636364,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.045454545,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.4,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.777777778,0,0.111111111,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.125,0,0.0,1,0,0,0,0,0,0,0,1,0,1
3,0,0.178861789,0,0.008130081,1,0,0,0,0,0,0,0,1,1,0
0,0,0.384615385,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.117647059,0,0.117647059,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.777777778,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
11,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.214285714,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0
0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,1.166666667,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.392857143,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.285714286,0,0.142857143,0,0,0,0,0,0,0,0,1,0,0
5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.311764706,0,0.052941176,0,0,0,0,0,0,0,0,1,0,0
0,0,0.047619048,0,0.095238095,1,0,0,0,1,0,0,0,1,1,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
3,0,0.146153846,0,0.030769231,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.230769231,0,0.076923077,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
2,0,0.114285714,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
3,0,0.133333333,0,0.022222222,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
2,0,0.133333333,0,0.133333333,0,0,0,0,0,0,0,0,1,1,0
2,0,0.111111111,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.075471698,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.211538462,0,0.038461538,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.285714286,0,0.107142857,0,0,0,1,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,1,0
2,0,0.058823529,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.777777778,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0
1,0,0.277777778,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,1,1,0
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.666666667,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0
5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.083333333,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.5,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.014285714,0,0.014285714,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.5,0,0.076923077,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.066666667,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
3,0,0.04,0,0.04,0,0,0,0,1,0,0,0,1,0,0
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.25,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.277777778,0,0.166666667,1,0,0,0,0,0,0,0,1,0,0
0,0,0.428571429,0,0.0,0,0,0,0,0,1,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,1,0
0,0,1.0,0,0.333333333,0,0,0,0,0,0,0,0,1,1,1
9,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.1,0,0.033333333,0,0,0,0,0,0,0,0,0,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.272727273,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.505882353,0,0.035294118,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.043478261,0,0.043478261,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.166666667,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.555555556,0,0.166666667,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.319148936,0,0,0,0,0,0,0,0,1,0,1
3,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.1,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.333333333,0,0.444444444,0,0,0,0,0,0,0,0,0,1,0
0,0,0.510638298,0,0.212765957,0,0,0,0,0,0,0,0,0,1,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,1,1,0
0,0,0.6,0,0.1,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.238095238,0,0.047619048,0,0,0,0,0,0,0,0,1,1,0
2,0,0.125,0,0.125,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.666666667,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.882352941,0,0.176470588,0,0,0,0,0,0,0,0,0,1,0
1,0,0.131578947,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.307692308,0,0.038461538,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.055555556,0,0,0,0,0,0,0,0,1,0,0
3,0,0.1875,0,0.020833333,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0
5,0,0.027777778,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,1,1,0
0,0,0.157894737,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.75,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.086956522,0,0,0,0,0,0,0,0,1,0,1
124,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.099697885,0,0.087613293,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
2,0,0.021126761,0,0.014084507,0,0,0,0,0,0,0,0,0,0,0
0,0,0.357142857,0,0.095238095,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
2,0,0.041666667,0,0.020833333,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.1,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
1,0,0.102564103,0,0.333333333,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.571428571,0,0,0,0,0,0,0,0,1,0,1
0,0,0.1,0,0.4,0,0,0,0,0,0,0,0,1,1,1
0,0,0.2,0,0.0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.111111111,0,0.0,0,0,0,0,0,0,0,0,1,1,0
3,0,0.14516129,0,0.032258065,0,0,0,0,0,0,0,0,1,1,0
2,0,0.209302326,0,0.093023256,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.277777778,0,0.0,0,0,0,0,0,0,0,0,1,1,1
